w1_q24_met_online,w1_ppage,w1_ppgender,w1_ppeduc,w1_ppincimp,w1_ppethm,w1_ppwork,w1_married,w1_same_sex_couple_raw,w1_relate_duration_in2017_years,w1_q34,still_together_w3,w1_weight_combo
0.0,52.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,4.083333492279053,Excellent,0.0,0.7473173141479492
0.0,26.0,Female,"Some college, no degree","$125,000 to $149,999","Other, Non-Hispanic",Not working - looking for work,0.0,NOT same-sex souple,6.25,Good,0.0,1.7679386138916016
1.0,41.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,3.6666667461395264,Good,1.0,1.7507511377334597
0.0,39.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,15.916666984558104,Good,1.0,1.344017744064331
0.0,29.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,6.416666507720947,Excellent,1.0,1.2102491855621338
0.0,63.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.75,Excellent,1.0,0.7042354345321655
1.0,39.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999","White, Non-Hispanic",Not working - disabled,0.0,NOT same-sex souple,9.833333015441896,Good,1.0,1.053413152694702
0.0,48.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.33333396911621,Excellent,1.0,0.7685755491256714
0.0,59.0,Male,Masters degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,29.91666603088379,Excellent,1.0,0.657535195350647
0.0,67.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,47.0,Excellent,1.0,0.9014394879341124
0.0,71.0,Male,"Some college, no degree","$85,000 to $99,999",Hispanic,Not working - on temporary layoff from a job,1.0,NOT same-sex souple,30.91666603088379,Excellent,1.0,1.2835222482681274
0.0,42.0,Female,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.0,Very Poor,1.0,1.0936681032180786
0.0,36.0,Male,Masters degree,"$200,000 to $249,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,17.16666603088379,Good,1.0,1.3781665563583374
0.0,67.0,Female,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,33.75,Excellent,0.0,0.648828387260437
0.0,34.0,Male,Masters degree,"$85,000 to $99,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,14.666666984558104,Excellent,1.0,1.5025498867034912
0.0,34.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,7.75,Good,1.0,1.5751445293426514
0.0,27.0,Female,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,5.333333492279053,Excellent,1.0,0.9139909148216248
0.0,58.0,Male,11th grade,"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,38.5,Good,1.0,1.0902758836746216
0.0,61.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,43.08333206176758,Excellent,1.0,0.9420337080955504
0.0,40.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,22.66666603088379,Excellent,1.0,1.0729752779006958
0.0,54.0,Male,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,13.916666984558104,Excellent,1.0,0.1547234654426574
0.0,39.0,Female,Bachelors degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.916666984558105,Excellent,1.0,1.148622989654541
0.0,61.0,Female,10th grade,"$50,000 to $59,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,28.66666603088379,Excellent,1.0,1.547667145729065
0.0,74.0,Female,"Some college, no degree","$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,56.25,Excellent,1.0,0.9433905482292176
1.0,29.0,Male,Masters degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,0.6666666865348816,Good,1.0,0.5055084824562073
0.0,70.0,Male,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,46.33333206176758,Excellent,1.0,0.8049858808517456
0.0,45.0,Male,12th grade NO DIPLOMA,"$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,27.08333396911621,Excellent,1.0,1.16716730594635
0.0,47.0,Male,Bachelors degree,"$150,000 to $174,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.1234071254730225
0.0,55.0,Female,"Some college, no degree","Less than $5,000","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,35.25,Excellent,1.0,1.2189559936523438
0.0,43.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,21.58333396911621,Good,1.0,1.0729752779006958
0.0,58.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,41.91666793823242,Excellent,1.0,1.1844680309295654
0.0,69.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,27.08333396911621,Excellent,1.0,1.1887649297714231
0.0,50.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,3.9166667461395264,Poor,1.0,0.1437227129936218
1.0,53.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,2.5833332538604736,Excellent,1.0,0.9104855060577391
1.0,45.0,Male,Masters degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,5.666666507720947,Excellent,1.0,0.1207915246486663
0.0,51.0,Male,Masters degree,"$50,000 to $59,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,32.83333206176758,Excellent,1.0,0.9828540086746216
0.0,57.0,Male,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,23.25,Excellent,1.0,0.9135385751724244
1.0,54.0,Female,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - self-employed,1.0,same_sex_couple,21.16666603088379,Good,1.0,0.1942022889852523
0.0,54.0,Male,Associate degree,"$200,000 to $249,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.75,Excellent,1.0,1.5281050205230713
0.0,35.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.833333015441896,Good,1.0,1.2408926486968994
0.0,24.0,Female,12th grade NO DIPLOMA,"$35,000 to $39,999","Black, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,3.5833332538604736,Good,0.0,1.7155845165252686
1.0,51.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.3333333432674408,Fair,1.0,1.1253293752670288
0.0,67.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,49.08333206176758,Excellent,1.0,0.8350640535354614
1.0,41.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.583333015441896,Excellent,1.0,1.0485509634017944
0.0,55.0,Female,Masters degree,"$150,000 to $174,999","2+ Races, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,38.0,Excellent,1.0,0.395199567079544
0.0,37.0,Male,Bachelors degree,"$35,000 to $39,999","Black, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,2.5,Good,0.0,1.2652039527893066
0.0,27.0,Female,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.583333015441895,Good,0.0,0.1959066241979599
0.0,47.0,Male,Associate degree,"$100,000 to $124,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.0,Good,1.0,1.1171878576278689
0.0,47.0,Male,Associate degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.83333396911621,Excellent,1.0,0.8503292202949524
0.0,64.0,Female,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,39.0,Fair,1.0,0.933100700378418
0.0,75.0,Male,Bachelors degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,47.41666793823242,Excellent,1.0,0.8617498874664307
0.0,34.0,Female,12th grade NO DIPLOMA,"Less than $5,000",Hispanic,Not working - on temporary layoff from a job,0.0,same_sex_couple,1.9166666269302368,Fair,0.0,0.5276959538459778
0.0,59.0,Male,12th grade NO DIPLOMA,"$15,000 to $19,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,21.08333396911621,Good,1.0,1.2280020713806152
0.0,56.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,32.33333206176758,Excellent,1.0,0.1322261244058609
0.0,44.0,Male,Masters degree,"$125,000 to $149,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,22.41666603088379,Good,1.0,1.1983762979507446
0.0,73.0,Male,7th or 8th grade,"$15,000 to $19,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,27.08333396911621,Excellent,1.0,1.220426082611084
0.0,20.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.25,Fair,0.0,1.5304796695709229
0.0,57.0,Male,Masters degree,"$60,000 to $74,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,31.5,Excellent,1.0,1.2767376899719238
0.0,40.0,Female,11th grade,"Less than $5,000",Hispanic,Not working - disabled,0.0,NOT same-sex souple,22.58333396911621,Good,1.0,2.035249710083008
0.0,53.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,3.8333332538604736,Excellent,1.0,0.9126339554786682
0.0,59.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,43.91666793823242,Excellent,1.0,0.872039794921875
1.0,46.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,14.833333015441896,Excellent,1.0,1.0497947931289673
0.0,75.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,53.08333206176758,Good,1.0,0.7493526935577393
0.0,61.0,Male,Associate degree,"$60,000 to $74,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,10.0,Excellent,1.0,1.0828129053115845
0.0,22.0,Male,"Some college, no degree","$200,000 to $249,999","White, Non-Hispanic",Not working - other,0.0,NOT same-sex souple,1.6666666269302368,Excellent,1.0,1.5187196731567385
1.0,25.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,2.75,Good,1.0,1.0032075643539429
0.0,39.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Hispanic,Not working - looking for work,1.0,NOT same-sex souple,21.5,Excellent,1.0,1.8847458362579343
0.0,77.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,19.25,Excellent,1.0,0.8378909230232239
0.0,40.0,Male,12th grade NO DIPLOMA,"$85,000 to $99,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,22.41666603088379,Good,1.0,1.865522861480713
0.0,24.0,Female,"Some college, no degree","$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,2.25,Excellent,1.0,0.2198294252157211
0.0,66.0,Male,11th grade,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.25,Good,1.0,0.9889600872993468
0.0,74.0,Male,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,52.75,Good,1.0,0.8049858808517456
1.0,33.0,Female,Professional or Doctorate degree,"$250,000 or more","Other, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,4.5,Excellent,1.0,1.928166747093201
0.0,37.0,Male,Professional or Doctorate degree,"$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,6.166666507720947,Good,1.0,1.024126648902893
0.0,55.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$7,500 to $9,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,42.33333206176758,Excellent,1.0,1.2247228622436523
0.0,45.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.583333015441895,Good,1.0,0.8071343898773193
0.0,66.0,Male,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,37.0,Excellent,1.0,0.8617498874664307
1.0,44.0,Female,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.5,Excellent,1.0,1.4373053312301636
0.0,60.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Hispanic,Not working - retired,0.0,NOT same-sex souple,0.4166666567325592,Good,1.0,1.5597662925720217
0.0,66.0,Female,"Some college, no degree","$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,35.25,Excellent,1.0,0.933100700378418
0.0,36.0,Female,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,16.58333396911621,Excellent,1.0,0.298198252916336
0.0,28.0,Female,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,7.5,Good,1.0,0.9370583295822144
1.0,49.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.25,Excellent,1.0,0.7805615663528442
0.0,65.0,Male,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,42.5,Excellent,1.0,0.209789291024208
0.0,65.0,Male,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,46.5,Excellent,1.0,1.0037729740142822
0.0,26.0,Male,Associate degree,"$125,000 to $149,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,7.5,Excellent,1.0,1.5866782665252686
0.0,66.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","Other, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,46.66666793823242,Excellent,1.0,1.508203625679016
0.0,54.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,32.16666793823242,Good,1.0,0.2017633765935897
0.0,46.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,22.66666603088379,Excellent,1.0,0.8465977907180786
0.0,24.0,Female,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,5.25,Excellent,1.0,1.2552534341812134
0.0,40.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,11.666666984558104,Excellent,1.0,0.2542262077331543
0.0,71.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$5,000 to $7,499","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,47.5,Good,0.0,0.2718583941459656
0.0,78.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,60.83333206176758,Good,0.0,1.0199428796768188
0.0,36.0,Female,Masters degree,"$50,000 to $59,999","Other, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,3.5833332538604736,Fair,1.0,0.3863593637943268
0.0,25.0,Female,Associate degree,"$175,000 to $199,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,0.3333333432674408,Good,1.0,1.574466109275818
0.0,31.0,Female,Masters degree,"$75,000 to $84,999","2+ Races, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,3.4166667461395264,Excellent,1.0,0.5121198296546936
0.0,61.0,Female,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,42.83333206176758,Excellent,1.0,0.9005348682403564
0.0,47.0,Male,10th grade,"$40,000 to $49,999","White, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.1394637823104858
0.0,53.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,38.75,Excellent,1.0,1.071392297744751
0.0,41.0,Female,Professional or Doctorate degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,14.5,Good,1.0,1.1525806188583374
0.0,33.0,Female,Professional or Doctorate degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.333333015441896,Good,1.0,1.0339641571044922
0.0,51.0,Male,"Some college, no degree","$175,000 to $199,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.58333396911621,Excellent,1.0,1.2000724077224731
0.0,19.0,Female,"Some college, no degree","$60,000 to $74,999",Hispanic,Not working - other,0.0,NOT same-sex souple,2.5833332538604736,Good,1.0,1.377488136291504
0.0,64.0,Male,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,37.08333206176758,Good,1.0,0.1045537739992141
0.0,50.0,Male,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,25.25,Excellent,1.0,1.0346426963806152
0.0,71.0,Male,Associate degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,47.08333206176758,Good,1.0,0.9046056270599364
0.0,43.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999",Hispanic,Not working - disabled,1.0,NOT same-sex souple,23.75,Good,1.0,1.4883023500442505
0.0,57.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,33.33333206176758,Good,1.0,0.9550374150276184
0.0,29.0,Female,Associate degree,"$60,000 to $74,999","White, Non-Hispanic",Not working - disabled,0.0,NOT same-sex souple,2.1666667461395264,Good,1.0,0.9932569861412048
0.0,28.0,Female,"Some college, no degree","$20,000 to $24,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,11.166666984558104,Excellent,1.0,0.1505400836467743
0.0,56.0,Male,Bachelors degree,"$60,000 to $74,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,26.0,Poor,0.0,1.0199428796768188
0.0,54.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","Black, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,28.08333396911621,Excellent,0.0,1.2094576358795166
1.0,47.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$250,000 or more","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,14.833333015441896,Good,1.0,1.7409135103225708
1.0,47.0,Male,"Some college, no degree","$20,000 to $24,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,1.0833333730697632,Excellent,1.0,1.2606810331344604
1.0,24.0,Female,Associate degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,6.083333492279053,Excellent,1.0,0.2186828553676605
0.0,70.0,Male,Masters degree,"$100,000 to $124,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,67.33333587646484,Excellent,1.0,1.0559009313583374
0.0,56.0,Male,11th grade,"$15,000 to $19,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,13.25,Fair,1.0,0.9938223361968994
0.0,79.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,56.66666793823242,Excellent,1.0,0.9793486595153807
0.0,49.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,24.83333396911621,Excellent,1.0,1.1253293752670288
0.0,52.0,Male,"Some college, no degree","$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,15.0,Excellent,1.0,0.1744008958339691
0.0,73.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,53.91666793823242,Excellent,1.0,0.7221013903617859
0.0,60.0,Male,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,19.58333396911621,Good,0.0,0.1529881358146667
0.0,53.0,Male,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,34.66666793823242,Excellent,1.0,0.9778786301612854
0.0,56.0,Female,Masters degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,38.5,Excellent,1.0,0.9765217900276184
0.0,65.0,Male,"Some college, no degree","$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,47.83333206176758,Excellent,1.0,1.1719164848327637
0.0,54.0,Female,Associate degree,"$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,16.41666603088379,Fair,1.0,1.0728622674942017
1.0,53.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,13.833333015441896,Excellent,1.0,1.051264762878418
0.0,61.0,Female,"Some college, no degree","$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,19.66666603088379,Good,1.0,1.2500518560409546
0.0,32.0,Female,Bachelors degree,"$125,000 to $149,999",Hispanic,Not working - other,0.0,NOT same-sex souple,11.166666984558104,Excellent,1.0,1.433912992477417
1.0,61.0,Male,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,0.0833333358168602,Good,0.0,0.8469370007514954
0.0,29.0,Male,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.583333015441895,Excellent,1.0,1.2505042552947998
0.0,44.0,Female,Bachelors degree,"$40,000 to $49,999",Hispanic,Working - as a paid employee,1.0,same_sex_couple,13.666666984558104,Good,1.0,0.2017323821783065
0.0,62.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,39.0,Excellent,1.0,0.2194575667381286
0.0,26.0,Female,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.75,Excellent,1.0,0.9894123673439026
0.0,29.0,Female,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.333333015441896,Good,1.0,0.9030225872993468
0.0,36.0,Female,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,7.25,Excellent,1.0,1.0729752779006958
1.0,40.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.58333396911621,Excellent,1.0,0.8573399782180786
0.0,61.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Hispanic,Not working - other,1.0,NOT same-sex souple,40.33333206176758,Excellent,1.0,1.250391125679016
0.0,48.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,25.25,Excellent,1.0,1.025370478630066
0.0,54.0,Female,Masters degree,"$200,000 to $249,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,28.5,Excellent,1.0,1.0453848838806152
0.0,55.0,Male,"Some college, no degree","$50,000 to $59,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,33.0,Excellent,1.0,1.1502059698104858
0.0,63.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,42.25,Excellent,1.0,0.8049858808517456
0.0,57.0,Male,"Some college, no degree","$35,000 to $39,999","Other, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.083333492279053,Excellent,1.0,1.501758337020874
0.0,33.0,Male,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - looking for work,1.0,same_sex_couple,13.166666984558104,Excellent,1.0,0.2771883606910705
1.0,44.0,Female,Masters degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,4.833333492279053,Good,1.0,0.1699696034193039
1.0,36.0,Male,Masters degree,"$20,000 to $24,999",Hispanic,Working - self-employed,0.0,same_sex_couple,6.416666507720947,Fair,1.0,0.2453635931015014
0.0,54.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,31.25,Excellent,1.0,1.0164374113082886
